PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
51843,2,N/A,b'2016-09-25T00:21:21.077',N/A,51840,N/A,b'0',N/A,b'2',b'2016-09-25T00:21:21.077',N/A,b'22872',N/A
51857,1,N/A,b'2016-09-25T16:23:56.037',b'0',N/A,b'Whats the role or function of the homologous arms in a donor template in a knockout/knock edition via Crispr-cas9?',b'3',b'920',b'2',b'2016-09-26T01:09:30.040',N/A,b'26584',N/A
51886,2,N/A,b'2016-09-26T18:47:26.243',N/A,29795,N/A,b'0',N/A,b'0',b'2016-09-26T18:59:06.430',N/A,b'24338',N/A
51950,2,N/A,b'2016-09-29T04:50:08.423',N/A,51126,N/A,b'1',N/A,b'0',b'2016-09-29T04:50:08.423',N/A,b'26672',N/A
51963,1,N/A,b'2016-09-29T10:46:59.203',b'4',N/A,b'Are enhancers and silencers considered as epigenetic modifications?',b'0',b'418',b'2',b'2016-10-31T17:43:20.007',N/A,b'21091',N/A
51966,2,N/A,b'2016-09-29T11:55:30.580',N/A,51725,N/A,b'1',N/A,b'0',b'2016-12-13T08:55:36.460',N/A,b'26665',N/A
51979,2,N/A,b'2016-09-29T21:43:21.360',N/A,51155,N/A,b'0',N/A,b'1',b'2016-09-29T21:43:21.360',N/A,b'5148',N/A
51985,1,N/A,b'2016-09-30T03:17:54.463',b'1',N/A,b'How are the very first telomeres added?',b'4',b'135',b'5',b'2018-02-21T17:37:36.197',N/A,b'26690',N/A
51992,1,b'51996',b'2016-09-30T09:11:46.143',b'2',N/A,b'When is a DNA sequence a gene?',b'1',b'91',b'2',b'2016-09-30T11:15:12.417',b'2',b'26695',b'2016-10-03T07:10:32.430'
51996,2,N/A,b'2016-09-30T10:53:36.323',N/A,51992,N/A,b'0',N/A,b'2',b'2016-09-30T10:53:36.323',N/A,b'22887',N/A
51998,2,N/A,b'2016-09-30T11:15:12.417',N/A,51992,N/A,b'2',N/A,b'0',b'2016-09-30T11:15:12.417',N/A,b'1640',N/A
51999,2,N/A,b'2016-09-30T11:24:24.713',N/A,51963,N/A,b'0',N/A,b'0',b'2016-09-30T11:24:24.713',N/A,b'1640',N/A
52003,2,N/A,b'2016-09-30T11:54:12.037',N/A,51963,N/A,b'0',N/A,b'0',b'2016-09-30T11:54:12.037',N/A,b'12923',N/A
52038,1,N/A,b'2016-10-01T10:42:57.693',b'1',N/A,b'Genetic entropy',b'3',b'111',b'-1',b'2016-10-01T17:38:25.890',N/A,b'17527',b'2016-10-01T20:26:55.800'
52046,1,b'52112',b'2016-10-01T14:36:07.590',b'4',N/A,b'Tools to analyze RNA-seq data',b'1',b'386',b'5',b'2016-10-21T16:37:30.847',b'1',b'17642',N/A
52049,2,N/A,b'2016-10-01T16:18:21.433',N/A,52038,N/A,b'0',N/A,b'3',b'2016-10-01T17:38:25.890',N/A,b'26615',N/A
52056,1,b'52117',b'2016-10-02T00:05:47.270',b'1',N/A,b'What do the intervals between groups of arrays in microarray gene expression data images mean?',b'0',b'30',b'0',b'2017-03-02T17:34:18.447',N/A,b'5054',N/A
52088,1,b'52936',b'2016-10-02T18:01:20.163',b'3',N/A,b'How close genetically is the most human-like chimpanzee to the most chimp-like human?',b'8',b'962',b'8',b'2019-04-14T18:24:05.420',N/A,b'5355',N/A
52098,2,N/A,b'2016-10-02T23:40:08.337',N/A,19338,N/A,b'2',N/A,b'1',b'2016-10-02T23:40:08.337',N/A,b'26765',N/A
52112,2,N/A,b'2016-10-03T12:19:21.367',N/A,52046,N/A,b'2',N/A,b'5',b'2016-10-21T13:28:53.333',N/A,b'1486',N/A
52117,2,N/A,b'2016-10-03T15:22:39.990',N/A,52056,N/A,b'0',N/A,b'2',b'2016-10-03T15:22:39.990',N/A,b'948',N/A
52140,2,N/A,b'2016-10-04T13:46:45.467',N/A,44887,N/A,b'4',N/A,b'1',b'2016-10-04T13:46:45.467',N/A,b'9099',N/A
52142,1,b'52224',b'2016-10-04T14:04:25.600',b'2',N/A,b'The best free and most up to date phylogenetic tree on the internet?',b'2',b'1637',b'8',b'2018-05-19T18:12:50.910',b'3',b'9910',N/A
52151,2,N/A,b'2016-10-04T18:08:04.513',N/A,44033,N/A,b'0',N/A,b'1',b'2016-10-04T18:08:04.513',N/A,b'5148',N/A
52158,1,N/A,b'2016-10-04T23:49:01.563',b'0',N/A,b'How did researchers find out that it was only the maternal chromosome that underwent deletion in Angelman syndrome?',b'5',b'38',b'1',b'2016-10-04T23:49:01.563',N/A,b'20449',N/A
52184,1,b'59351',b'2016-10-05T18:09:41.983',b'1',N/A,b'Spermatogenesis in humans - timing of phases and chromatin modifications',b'0',b'122',b'5',b'2017-05-08T09:34:13.093',b'2',b'26818',N/A
52224,2,N/A,b'2016-10-06T17:09:24.537',N/A,52142,N/A,b'0',N/A,b'10',b'2016-10-07T19:59:09.303',N/A,b'4108',N/A
52226,1,b'52228',b'2016-10-07T03:04:33.513',b'2',N/A,b'What is the significance of cysteine in a protein sequence?',b'0',b'1606',b'1',b'2018-09-14T06:26:26.067',N/A,b'8835',N/A
52227,1,N/A,b'2016-10-07T04:05:10.827',b'3',N/A,b'Is the variance of a trait related to its rate of evolution?',b'0',b'405',b'4',b'2016-10-15T11:16:06.380',N/A,b'26850',N/A
52228,2,N/A,b'2016-10-07T04:40:21.757',N/A,52226,N/A,b'0',N/A,b'5',b'2016-10-12T04:08:36.510',N/A,b'3553',N/A
52230,2,N/A,b'2016-10-07T04:54:54.657',N/A,52227,N/A,b'0',N/A,b'0',b'2016-10-07T04:54:54.657',N/A,b'3340',N/A
52231,2,N/A,b'2016-10-07T04:56:49.550',N/A,52227,N/A,b'2',N/A,b'4',b'2016-10-09T20:58:34.363',N/A,b'4108',N/A
52247,1,b'52265',b'2016-10-07T18:16:54.477',b'1',N/A,"b""Are the human genes' promoters all known?""",b'2',b'97',b'4',b'2016-10-08T16:09:53.657',N/A,b'26862',N/A
52250,2,N/A,b'2016-10-07T19:26:04.830',N/A,52227,N/A,b'0',N/A,b'4',b'2016-10-14T07:19:07.027',N/A,b'26665',N/A
52251,1,N/A,b'2016-10-07T19:53:02.500',b'1',N/A,"b'Does DNA helicase or topoisomerase actually ""unwind"" DNA?'",b'4',b'1805',b'2',b'2017-04-01T08:18:22.867',b'1',b'3049',N/A
52252,2,N/A,b'2016-10-07T19:55:54.683',N/A,52142,N/A,b'0',N/A,b'2',b'2016-10-07T19:55:54.683',N/A,b'24057',N/A
52255,1,b'52259',b'2016-10-07T23:33:39.437',b'2',N/A,b'What is a topological domain?',b'0',b'3149',b'6',b'2017-04-05T07:49:45.860',b'1',b'25030',N/A
52258,2,N/A,b'2016-10-08T03:52:27.573',N/A,52251,N/A,b'0',N/A,b'2',b'2016-10-11T22:16:42.350',N/A,b'26615',N/A
52259,2,N/A,b'2016-10-08T05:20:12.037',N/A,52255,N/A,b'0',N/A,b'9',b'2016-10-08T05:20:12.037',N/A,b'26686',N/A
52261,2,N/A,b'2016-10-08T11:02:31.310',N/A,52046,N/A,b'1',N/A,b'3',b'2016-10-08T11:02:31.310',N/A,b'14905',N/A
52265,2,N/A,b'2016-10-08T12:41:47.527',N/A,52247,N/A,b'0',N/A,b'3',b'2016-10-08T16:09:53.657',N/A,b'12923',N/A
52266,1,b'52277',b'2016-10-08T13:32:24.333',b'2',N/A,b'Over winding vs under winding of a DNA',b'0',b'4371',b'1',b'2020-04-11T10:36:10.650',b'1',b'25030',N/A
52277,2,N/A,b'2016-10-08T22:16:09.153',N/A,52266,N/A,b'0',N/A,b'3',b'2016-10-08T22:16:09.153',N/A,b'16667',N/A
52287,1,N/A,b'2016-10-09T12:02:42.273',b'1',N/A,b'Are both B and Y ions required to determine the sequence of a protein by mass spectrometry?',b'1',b'636',b'2',b'2017-01-20T17:23:34.883',N/A,N/A,N/A
52289,1,b'52291',b'2016-10-09T13:07:03.403',b'4',N/A,"b'Does the string ""...CATCAT..."" appear in the DNA of Felis catus?'",b'5',b'15417',b'88',b'2017-12-12T17:06:01.950',b'20',b'26898',N/A
52291,2,N/A,b'2016-10-09T14:25:54.587',N/A,52289,N/A,b'17',N/A,b'94',b'2016-10-14T14:02:08.667',N/A,b'948',N/A
52292,1,b'52328',b'2016-10-09T15:37:28.860',b'1',N/A,b'Gene configuration : Divergent vs convergent',b'0',b'951',b'1',b'2016-12-18T16:12:41.940',N/A,b'25030',N/A
52295,2,N/A,b'2016-10-09T16:32:35.180',N/A,52266,N/A,b'0',N/A,b'1',b'2016-11-13T18:19:53.880',N/A,b'25030',N/A
52301,2,N/A,b'2016-10-09T20:00:46.010',N/A,52289,N/A,b'12',N/A,b'60',b'2016-10-09T22:30:10.440',N/A,b'10456',N/A
52314,2,N/A,b'2016-10-10T06:31:13.417',N/A,52289,N/A,b'9',N/A,b'17',b'2016-10-10T06:31:13.417',N/A,b'21018',N/A
52327,2,N/A,b'2016-10-10T15:24:24.107',N/A,52046,N/A,b'2',N/A,b'2',b'2016-10-10T15:24:24.107',N/A,b'19539',N/A
52328,2,N/A,b'2016-10-10T15:51:06.760',N/A,52292,N/A,b'0',N/A,b'2',b'2016-10-10T15:51:06.760',N/A,b'1640',N/A
52345,1,N/A,b'2016-10-11T01:26:32.060',b'3',N/A,b'Allele frequency question',b'1',b'1120',b'3',b'2016-10-11T19:16:55.067',N/A,b'26943',N/A
52347,2,N/A,b'2016-10-11T03:37:19.277',N/A,52345,N/A,b'5',N/A,b'1',b'2016-10-11T15:11:46.497',N/A,b'26615',N/A
52348,2,N/A,b'2016-10-11T05:01:38.140',N/A,52345,N/A,b'7',N/A,b'2',b'2016-10-11T07:26:58.707',N/A,b'4108',N/A
52351,2,N/A,b'2016-10-11T06:51:07.657',N/A,52345,N/A,b'3',N/A,b'2',b'2016-10-11T19:16:55.067',N/A,b'231',N/A
52369,1,b'52387',b'2016-10-11T15:46:07.080',b'1',N/A,b'Finding Regulatory Elements: How Have People Been Doing This?',b'9',b'86',b'2',b'2017-03-11T08:23:37.447',b'1',b'22224',N/A
52372,1,b'52390',b'2016-10-11T17:50:52.470',b'2',N/A,"b""Can a gene-expression or epigenetic 'user-history' be found in the body?""",b'2',b'253',b'3',b'2016-10-12T11:06:59.193',b'1',b'26098',N/A
52378,2,N/A,b'2016-10-11T19:05:55.160',N/A,52372,N/A,b'4',N/A,b'2',b'2016-10-11T20:10:14.963',N/A,b'4108',N/A
52381,1,N/A,b'2016-10-11T20:49:49.553',b'1',N/A,b'Fst Differences Between Mature Trees and Seeds',b'0',b'74',b'1',b'2016-10-11T21:07:21.163',N/A,b'26850',N/A
52382,2,N/A,b'2016-10-11T21:07:21.163',N/A,52381,N/A,b'1',N/A,b'1',b'2016-10-11T21:07:21.163',N/A,b'4108',N/A
52385,1,N/A,b'2016-10-12T02:43:54.660',b'2',N/A,b'Are all 23 chromosomes connected as one long strand of DNA?',b'1',b'1015',b'2',b'2016-10-18T11:23:02.557',N/A,b'11814',b'2016-10-12T10:43:46.263'
52386,2,N/A,b'2016-10-12T03:30:36.410',N/A,52385,N/A,b'3',N/A,b'-1',b'2016-10-18T11:23:02.557',N/A,b'26973',N/A
52387,2,N/A,b'2016-10-12T04:30:28.613',N/A,52369,N/A,b'1',N/A,b'1',b'2016-10-12T04:30:28.613',N/A,b'26686',N/A
52390,2,N/A,b'2016-10-12T06:02:39.593',N/A,52372,N/A,b'2',N/A,b'2',b'2016-10-12T11:06:59.193',N/A,b'3340',N/A
52393,2,N/A,b'2016-10-12T07:27:03.103',N/A,52385,N/A,b'0',N/A,b'-1',b'2016-10-12T07:27:03.103',N/A,b'26977',N/A
52400,1,N/A,b'2016-10-12T12:56:10.710',b'0',N/A,b'Do all tumors form the same way?',b'1',b'36',b'2',b'2016-12-18T16:23:38.207',b'1',b'26985',b'2016-10-17T20:49:14.963'
52409,1,b'52414',b'2016-10-12T16:22:29.587',b'1',N/A,b'Genotypes in diploid/haploid cells under mitotic/meotic cell divisions',b'3',b'606',b'4',b'2016-11-04T17:04:54.027',b'1',b'26994',N/A
52410,1,N/A,b'2016-10-12T17:29:32.297',b'0',N/A,b'can genetic material actually provide a physical description of appearance?',b'2',b'89',b'0',b'2016-10-12T17:46:34.423',N/A,b'26098',N/A
52414,2,N/A,b'2016-10-12T18:56:07.517',N/A,52409,N/A,b'5',N/A,b'7',b'2016-11-04T17:04:54.027',N/A,b'25568',N/A
52426,1,b'52427',b'2016-10-13T05:31:47.870',b'2',N/A,"b'By just looking at an unlabeled picture, how do you know it is a protein?'",b'4',b'500',b'5',b'2017-03-23T02:39:39.307',b'1',b'27015',N/A
52427,2,N/A,b'2016-10-13T05:39:47.283',N/A,52426,N/A,b'0',N/A,b'10',b'2017-03-23T02:39:39.307',N/A,b'3553',N/A
52430,1,b'52441',b'2016-10-13T07:43:02.640',b'1',N/A,b'Can coding DNA be used for DNA fingerprinting?',b'1',b'1090',b'3',b'2016-10-13T17:16:19.147',b'1',b'26801',N/A
52432,2,N/A,b'2016-10-13T13:33:57.893',N/A,39298,N/A,b'4',N/A,b'-2',b'2016-10-13T13:33:57.893',N/A,b'27023',N/A
52441,2,N/A,b'2016-10-13T17:16:19.147',N/A,52430,N/A,b'1',N/A,b'3',b'2016-10-13T17:16:19.147',N/A,b'5148',N/A
52458,1,b'52510',b'2016-10-14T14:40:06.580',b'1',N/A,b'Probability of number of boys and girls being born on a single day',b'4',b'1390',b'0',b'2016-10-16T03:47:54.890',b'1',b'26994',b'2016-10-25T06:55:36.697'
52492,1,b'53206',b'2016-10-15T10:30:34.270',b'1',N/A,b'Type I and Type II Topoisomerases',b'2',b'663',b'0',b'2016-11-08T17:57:14.037',b'4',b'16460',N/A
52510,2,N/A,b'2016-10-16T03:33:25.670',N/A,52458,N/A,b'3',N/A,b'1',b'2016-10-16T03:47:54.890',N/A,b'27080',N/A
52519,2,N/A,b'2016-10-16T18:47:15.960',N/A,1382,N/A,b'0',N/A,b'2',b'2016-10-16T18:47:15.960',N/A,b'26046',N/A
52552,1,N/A,b'2016-10-18T04:24:22.197',b'2',N/A,b'Mixed-mating plants: is the number of mixed mating plants supposed to be trivial?',b'1',b'84',b'2',b'2017-03-17T14:55:30.450',b'1',b'27127',N/A
52554,2,N/A,b'2016-10-18T05:58:43.267',N/A,52552,N/A,b'1',N/A,b'1',b'2016-10-18T05:58:43.267',N/A,b'4108',N/A
52560,1,b'52606',b'2016-10-18T11:36:36.860',b'1',N/A,b'Do the two catalytic cores of DNA polymerase III operate in the same direction?',b'0',b'254',b'2',b'2016-10-19T07:14:29.037',b'1',b'16460',N/A
52570,1,N/A,b'2016-10-18T14:52:29.750',b'4',N/A,b'Books: DNA replication',b'1',b'309',b'1',b'2016-12-06T05:27:36.000',b'1',b'16460',b'2016-10-19T05:25:08.853'
52572,2,N/A,b'2016-10-18T15:51:23.230',N/A,52570,N/A,b'1',N/A,b'1',b'2016-10-18T15:51:23.230',N/A,b'27029',N/A
52576,2,N/A,b'2016-10-18T16:40:35.327',N/A,52570,N/A,b'0',N/A,b'1',b'2016-12-06T05:27:36.000',N/A,b'16460',N/A
52581,2,N/A,b'2016-10-18T17:04:38.690',N/A,52570,N/A,b'0',N/A,b'0',b'2016-10-18T17:04:38.690',N/A,b'26706',N/A
52583,1,N/A,b'2016-10-18T17:27:43.723',b'0',N/A,b'Reduce protein structure representation dimensionality.',b'6',b'89',b'3',b'2016-10-18T17:27:43.723',N/A,b'13338',N/A
52588,2,N/A,b'2016-10-18T18:48:29.950',N/A,52570,N/A,b'0',N/A,b'1',b'2016-10-18T18:48:29.950',N/A,b'25228',N/A
52606,2,N/A,b'2016-10-19T07:14:29.037',N/A,52560,N/A,b'0',N/A,b'2',b'2016-10-19T07:14:29.037',N/A,b'3340',N/A
52608,1,b'52609',b'2016-10-19T08:54:02.480',b'2',N/A,b'Why do two different E. coli reference genomes have different lengths?',b'0',b'121',b'2',b'2016-10-19T12:52:29.313',N/A,b'27159',N/A
52609,2,N/A,b'2016-10-19T09:00:34.903',N/A,52608,N/A,b'2',N/A,b'2',b'2016-10-19T09:00:34.903',N/A,b'3340',N/A
52615,1,b'52630',b'2016-10-19T11:15:10.340',b'1',N/A,b'How is monoclonality or polyclonality determined?',b'0',b'339',b'1',b'2016-10-19T16:16:59.487',N/A,b'20449',N/A
52620,2,N/A,b'2016-10-19T12:52:29.313',N/A,52608,N/A,b'0',N/A,b'1',b'2016-10-19T12:52:29.313',N/A,b'27029',N/A
52621,1,N/A,b'2016-10-19T13:24:02.473',b'1',N/A,"b'Carrying out a BlastP on ORF and achieving hits but 2 have the exact same score, evalue and query cover?'",b'1',b'33',b'1',b'2016-10-21T05:46:55.250',N/A,b'27163',N/A
52626,2,N/A,b'2016-10-19T14:56:43.840',N/A,31432,N/A,b'5',N/A,b'3',b'2016-11-23T09:38:38.167',N/A,b'22956',N/A
52629,2,N/A,b'2016-10-19T15:55:52.027',N/A,52621,N/A,b'0',N/A,b'1',b'2016-10-19T18:30:40.530',N/A,b'26218',N/A
52630,2,N/A,b'2016-10-19T16:16:59.487',N/A,52615,N/A,b'0',N/A,b'1',b'2016-10-19T16:16:59.487',N/A,b'22033',N/A
52655,1,N/A,b'2016-10-20T03:22:00.980',b'4',N/A,b'How can both strands of DNA code for proteins with similar functions?',b'2',b'1376',b'1',b'2016-11-17T10:45:06.770',N/A,b'11814',N/A
52663,2,N/A,b'2016-10-20T08:57:58.780',N/A,52655,N/A,b'0',N/A,b'0',b'2016-10-20T08:57:58.780',N/A,b'4142',N/A
52668,2,N/A,b'2016-10-20T12:04:42.580',N/A,52655,N/A,b'2',N/A,b'1',b'2016-10-20T12:04:42.580',N/A,b'26218',N/A
52670,2,N/A,b'2016-10-20T14:15:33.287',N/A,52655,N/A,b'2',N/A,b'3',b'2016-10-20T14:15:33.287',N/A,b'19432',N/A
52672,2,N/A,b'2016-10-20T15:26:42.150',N/A,39763,N/A,b'0',N/A,b'1',b'2016-10-20T15:51:55.950',N/A,b'27199',N/A
52674,2,N/A,b'2016-10-20T16:29:11.747',N/A,30116,N/A,b'0',N/A,b'2',b'2016-10-20T16:29:11.747',N/A,b'19432',N/A
52679,2,N/A,b'2016-10-20T17:09:32.447',N/A,52655,N/A,b'0',N/A,b'1',b'2016-10-20T17:09:32.447',N/A,b'5148',N/A
52683,1,b'52704',b'2016-10-20T19:38:38.537',b'1',N/A,b'Can the concentration of a kinase be used to identify its substrate?',b'0',b'46',b'1',b'2016-10-21T14:35:43.883',b'2',b'22887',N/A
52704,2,N/A,b'2016-10-21T14:35:43.883',N/A,52683,N/A,b'3',N/A,b'1',b'2016-10-21T14:35:43.883',N/A,b'948',N/A
52709,2,N/A,b'2016-10-21T16:37:30.847',N/A,52046,N/A,b'0',N/A,b'2',b'2016-10-21T16:37:30.847',N/A,b'5148',N/A
52711,1,b'52714',b'2016-10-21T17:04:31.573',b'1',N/A,b'Rescue cell lines function',b'0',b'1249',b'0',b'2016-10-21T17:49:03.300',N/A,b'27046',N/A
52714,2,N/A,b'2016-10-21T17:49:03.300',N/A,52711,N/A,b'0',N/A,b'1',b'2016-10-21T17:49:03.300',N/A,b'22872',N/A
52717,1,N/A,b'2016-10-21T18:07:23.197',b'0',N/A,b'Ray wu DNA sequencing methodology understanding',b'12',b'141',b'0',b'2016-10-21T18:07:23.197',N/A,b'6032',N/A
52746,1,N/A,b'2016-10-22T18:33:00.013',b'1',N/A,b'How to determine continental ancestry group (race) with transcriptome data obtained with RNA microarray?',b'0',b'138',b'1',b'2016-10-28T23:23:01.267',N/A,b'25921',N/A
52747,1,b'53039',b'2016-10-22T22:21:19.087',b'1',N/A,b'Are there any drawbacks to having immutable DNA during lifetime?',b'3',b'285',b'4',b'2016-11-02T16:51:33.357',b'1',b'26797',N/A
52752,1,N/A,b'2016-10-23T12:11:30.217',b'1',N/A,b'What is a typical value of the selection coefficient s?',b'1',b'466',b'2',b'2016-12-15T01:25:55.123',N/A,b'6136',N/A
52764,1,N/A,b'2016-10-24T02:44:42.060',b'1',N/A,b'Does covariance and phenotypic variance have to be for the same trait to calculate narrow-sense heritability?',b'0',b'351',b'0',b'2017-05-16T12:59:42.150',N/A,b'27274',N/A
52766,1,N/A,b'2016-10-24T03:52:32.837',b'1',N/A,b'How to conduct PSI-BLAST for a given protein sequence against bacterial protein database only?',b'1',b'99',b'1',b'2016-10-24T05:12:48.037',N/A,b'9131',N/A
52767,2,N/A,b'2016-10-24T04:35:44.507',N/A,52766,N/A,b'2',N/A,b'2',b'2016-10-24T04:43:23.917',N/A,b'22872',N/A
52770,1,N/A,b'2016-10-24T07:18:59.453',b'3',N/A,b'Do all multiple sequence alignments employ global alignment algorithms?',b'1',b'614',b'1',b'2016-10-24T16:10:44.697',N/A,b'27280',N/A
52782,2,N/A,b'2016-10-24T15:04:15.657',N/A,52770,N/A,b'0',N/A,b'0',b'2016-10-24T15:04:15.657',N/A,b'22410',N/A
52783,2,N/A,b'2016-10-24T15:07:08.070',N/A,52770,N/A,b'2',N/A,b'0',b'2016-10-24T16:10:44.697',N/A,b'22887',N/A
52784,2,N/A,b'2016-10-24T15:35:29.113',N/A,52770,N/A,b'0',N/A,b'1',b'2016-10-24T15:35:29.113',N/A,b'22057',N/A
52809,1,b'52821',b'2016-10-25T09:13:22.387',b'2',N/A,"b""Don't the radioactive labeled molecules of dNTPs or DNA harm themselves or their surroundings?""",b'0',b'209',b'2',b'2020-01-17T04:55:19.217',N/A,b'6032',N/A
52815,1,b'52817',b'2016-10-25T14:29:33.330',b'3',N/A,b'How do we know Neanderthals DNA?',b'1',b'2992',b'13',b'2016-10-27T01:26:31.717',b'2',b'15729',N/A
52816,2,N/A,b'2016-10-25T14:38:20.887',N/A,52815,N/A,b'5',N/A,b'4',b'2016-10-25T14:38:20.887',N/A,b'5144',N/A
52817,2,N/A,b'2016-10-25T14:39:34.700',N/A,52815,N/A,b'6',N/A,b'20',b'2016-10-25T14:39:34.700',N/A,b'19277',N/A
52819,2,N/A,b'2016-10-25T15:16:51.190',N/A,52815,N/A,b'0',N/A,b'16',b'2016-10-25T15:16:51.190',N/A,b'22956',N/A
52821,2,N/A,b'2016-10-25T15:48:35.417',N/A,52809,N/A,b'1',N/A,b'1',b'2016-10-25T15:48:35.417',N/A,b'16667',N/A
52822,2,N/A,b'2016-10-25T16:44:05.543',N/A,52752,N/A,b'1',N/A,b'1',b'2016-11-15T00:48:12.877',N/A,b'4108',N/A
52827,2,N/A,b'2016-10-25T19:45:04.573',N/A,35852,N/A,b'0',N/A,b'0',b'2016-10-25T19:45:04.573',N/A,b'19884',N/A
52875,1,b'52883',b'2016-10-27T09:02:27.553',b'3',N/A,b'Choosing PCR conditions',b'0',b'54',b'2',b'2018-06-28T19:40:31.353',N/A,b'23808',N/A
52879,1,N/A,b'2016-10-27T12:07:09.797',b'0',N/A,b'Phylogenetic tree with tagging',b'2',b'65',b'2',b'2016-10-28T03:57:01.997',N/A,b'27354',N/A
52883,2,N/A,b'2016-10-27T14:18:06.710',N/A,52875,N/A,b'0',N/A,b'3',b'2016-10-27T14:18:06.710',N/A,b'27029',N/A
52885,1,N/A,b'2016-10-27T15:22:02.143',b'1',N/A,"b""How to determine whether changes of an allele's frequency are due to genetic drift or selection?""",b'0',b'408',b'7',b'2016-11-08T18:36:20.037',b'2',b'20625',N/A
52887,2,N/A,b'2016-10-27T16:21:44.590',N/A,52885,N/A,b'2',N/A,b'4',b'2016-11-08T18:36:20.037',N/A,b'4108',N/A
52895,2,N/A,b'2016-10-27T21:31:48.430',N/A,52875,N/A,b'0',N/A,b'0',b'2016-10-27T21:31:48.430',N/A,b'5148',N/A
52917,1,b'52921',b'2016-10-28T12:49:07.460',b'1',N/A,b'Are MHC Proteins the Most Polymorphic Human Proteins Known?',b'6',b'368',b'3',b'2016-10-28T13:36:05.657',N/A,b'416',N/A
52921,2,N/A,b'2016-10-28T13:23:12.160',N/A,52917,N/A,b'0',N/A,b'7',b'2016-10-28T13:30:38.503',N/A,b'4101',N/A
52934,2,N/A,b'2016-10-28T23:12:35.363',N/A,52746,N/A,b'2',N/A,b'1',b'2016-10-28T23:23:01.267',N/A,b'9358',N/A
52936,2,N/A,b'2016-10-29T00:48:56.543',N/A,52088,N/A,b'0',N/A,b'7',b'2016-10-29T00:57:53.813',N/A,b'9358',N/A
52973,2,N/A,b'2016-10-30T11:14:24.077',N/A,52088,N/A,b'0',N/A,b'4',b'2016-10-31T13:10:01.687',N/A,b'22956',N/A
52981,2,N/A,b'2016-10-30T16:20:24.907',N/A,51963,N/A,b'0',N/A,b'1',b'2016-10-30T16:20:24.907',N/A,b'22033',N/A
52988,2,N/A,b'2016-10-31T03:51:21.137',N/A,51963,N/A,b'4',N/A,b'3',b'2016-10-31T17:43:20.007',N/A,b'27429',N/A
52990,1,b'52994',b'2016-10-31T08:25:11.267',b'4',N/A,b'Where can I get a file/list of the common and scientific names of species?',b'3',b'2304',b'14',b'2017-03-23T14:21:41.457',b'4',b'8952',N/A
52993,2,N/A,b'2016-10-31T08:45:51.550',N/A,52990,N/A,b'4',N/A,b'12',b'2016-10-31T18:41:28.670',N/A,b'3624',N/A
52994,2,N/A,b'2016-10-31T08:49:12.837',N/A,52990,N/A,b'3',N/A,b'12',b'2017-03-03T08:21:52.860',N/A,b'3553',N/A
52999,1,N/A,b'2016-10-31T14:41:58.897',b'1',N/A,b'What is the optimal sampling method for modeling of microalgae growth?',b'1',b'49',b'0',b'2017-01-29T18:18:37.863',N/A,b'27434',N/A
53000,2,N/A,b'2016-10-31T16:03:13.490',N/A,52999,N/A,b'0',N/A,b'1',b'2016-10-31T16:03:13.490',N/A,b'15138',N/A
53004,1,N/A,b'2016-10-31T19:24:55.607',b'1',N/A,b'Asymmetric volcano plot',b'0',b'680',b'2',b'2017-03-31T13:28:24.590',N/A,b'16849',N/A
53009,1,N/A,b'2016-10-31T22:04:55.590',b'1',N/A,b'Topological property of DNA',b'4',b'556',b'2',b'2020-04-11T08:50:50.120',b'2',b'25030',N/A
53020,1,N/A,b'2016-11-01T09:22:11.703',b'2',N/A,b'What is a good multiple alignment of large genome sequences when working with limited hardware?',b'2',b'479',b'1',b'2016-11-01T14:10:53.547',N/A,b'27192',N/A
53024,2,N/A,b'2016-11-01T11:07:04.013',N/A,53020,N/A,b'1',N/A,b'0',b'2016-11-01T11:07:04.013',N/A,b'15138',N/A
53025,2,N/A,b'2016-11-01T11:19:24.160',N/A,53004,N/A,b'0',N/A,b'1',b'2016-11-01T11:19:24.160',N/A,b'15138',N/A
53030,2,N/A,b'2016-11-01T14:10:53.547',N/A,53020,N/A,b'3',N/A,b'3',b'2016-11-01T14:10:53.547',N/A,b'1306',N/A
53035,2,N/A,b'2016-11-01T17:24:24.400',N/A,52990,N/A,b'1',N/A,b'3',b'2016-11-01T17:24:24.400',N/A,b'24947',N/A
53039,2,N/A,b'2016-11-02T05:31:54.550',N/A,52747,N/A,b'0',N/A,b'4',b'2016-11-02T16:51:33.357',N/A,b'4108',N/A
53042,1,N/A,b'2016-11-02T10:52:08.170',b'1',N/A,b'Why are Mendelian mutations considered rare?',b'3',b'240',b'1',b'2016-11-03T16:26:21.947',N/A,b'6032',N/A
53045,1,b'53060',b'2016-11-02T13:20:14.687',b'1',N/A,b'Is RFLP markers are dominant or codominant?',b'2',b'1023',b'1',b'2016-11-03T02:14:24.280',N/A,b'22072',b'2016-11-04T08:14:59.717'
53055,1,b'53152',b'2016-11-03T00:10:09.950',b'1',N/A,b'Why is aneuploidy usually lethal?',b'0',b'921',b'3',b'2016-11-06T15:36:50.750',b'1',b'27489',N/A
